index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
260,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,DL108,DL,Delta Airlines,2006,,
261,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,DL108,DL,Delta Airlines,2006,,
262,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,DL108,DL,Delta Airlines,2006,,9006
263,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,KL6028,KL,KLM,2052,,
264,ATL,MAD,18:10:00,0,14:35:00,8:45:00,1,AF3585,AF,Air France,2052,,
265,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,KL6028,KL,KLM,2059,,
266,ATL,MAD,18:10:00,6,14:35:00,8:45:00,0,AF3585,AF,Air France,2059,,
267,ATL,MAD,18:10:00,1,14:35:00,8:45:00,2,AF3585,AF,Air France,2059,,
268,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,KL6028,KL,KLM,2107,,
269,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,AF3585,AF,Air France,2107,,
270,ATL,MAD,18:10:00,4,14:35:00,8:45:00,5,AF3585,AF,Air France,2107,,
271,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,AF3585,AF,Air France,2107,,
272,ATL,MAD,18:10:00,3,14:35:00,8:45:00,4,KL6028,KL,KLM,2107,,
273,ATL,MAD,18:10:00,5,14:35:00,8:45:00,6,KL6028,KL,KLM,2107,,
274,ATL,LAS,5:50:00,6,1:15:00,7:05:00,6,NK805,NK,Spirit Airlines,171,,
275,ATL,LAS,21:51:00,4,1:24:00,23:15:00,4,F92001,F9,Frontier Airlines,171,,
276,ATL,LAS,22:16:00,6,1:27:00,23:43:00,6,F92001,F9,Frontier Airlines,171,,
277,ATL,LAS,22:10:00,3,1:27:00,23:37:00,3,F92001,F9,Frontier Airlines,171,,
278,ATL,LAS,20:16:00,5,1:28:00,21:44:00,5,F92001,F9,Frontier Airlines,171,,
279,ATL,LAS,5:50:00,5,1:15:00,7:05:00,5,NK805,NK,Spirit Airlines,225,,
280,ATL,LAS,10:09:00,3,1:18:00,11:27:00,3,NK1361,NK,Spirit Airlines,225,,
281,ATL,LAS,10:09:00,5,1:18:00,11:27:00,5,NK1361,NK,Spirit Airlines,225,,
282,ATL,LAS,10:09:00,4,1:18:00,11:27:00,4,NK1361,NK,Spirit Airlines,225,,
283,ATL,LAS,21:51:00,0,1:24:00,23:15:00,0,F92001,F9,Frontier Airlines,226,,
284,ATL,LAS,21:08:00,2,1:24:00,22:32:00,2,F92001,F9,Frontier Airlines,226,,
285,ATL,LAS,22:10:00,1,1:27:00,23:37:00,1,F92001,F9,Frontier Airlines,226,,
286,ATL,LAS,5:50:00,1,1:15:00,7:05:00,1,NK805,NK,Spirit Airlines,269,,
287,ATL,LAS,5:50:00,4,1:15:00,7:05:00,4,NK805,NK,Spirit Airlines,269,,
288,ATL,LAS,5:50:00,2,1:15:00,7:05:00,2,NK805,NK,Spirit Airlines,269,,
289,ATL,LAS,5:50:00,3,1:15:00,7:05:00,3,NK805,NK,Spirit Airlines,269,,
290,ATL,LAS,10:09:00,6,1:18:00,11:27:00,6,NK1361,NK,Spirit Airlines,269,,
291,ATL,LAS,5:50:00,0,1:15:00,7:05:00,0,NK805,NK,Spirit Airlines,315,,
292,ATL,LAS,10:09:00,0,1:18:00,11:27:00,0,NK1361,NK,Spirit Airlines,315,,
293,ATL,LAS,10:09:00,2,1:18:00,11:27:00,2,NK1361,NK,Spirit Airlines,315,,
294,ATL,LAS,9:58:00,5,1:06:00,11:04:00,5,DL941,DL,Delta Airlines,382,1064,
295,ATL,LAS,8:25:00,4,1:08:00,9:33:00,4,DL419,DL,Delta Airlines,382,1137,
296,ATL,LAS,14:02:00,4,1:11:00,15:13:00,4,DL834,DL,Delta Airlines,382,1137,
297,ATL,LAS,18:05:00,6,1:15:00,19:20:00,6,DL1039,DL,Delta Airlines,382,,
298,ATL,LAS,20:59:00,4,1:21:00,22:20:00,4,DL1011,DL,Delta Airlines,382,1190,
299,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,VS3926,VS,Virgin Atlantic,1295,,13194
300,ATL,BCN,17:50:00,1,14:55:00,8:45:00,2,VS3926,VS,Virgin Atlantic,1295,,
301,ATL,BCN,17:50:00,6,14:55:00,8:45:00,0,VS3926,VS,Virgin Atlantic,1295,,
302,ATL,BCN,17:50:00,2,14:55:00,8:45:00,3,VS3926,VS,Virgin Atlantic,1295,3713,
303,ATL,BCN,17:50:00,3,14:55:00,8:45:00,4,VS3926,VS,Virgin Atlantic,1360,,8961
304,ATL,BCN,17:50:00,4,14:55:00,8:45:00,5,VS3926,VS,Virgin Atlantic,1360,,
305,ATL,BCN,17:50:00,5,14:55:00,8:45:00,6,VS3926,VS,Virgin Atlantic,1360,,
306,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,DL194,DL,Delta Airlines,1988,,6645
307,ATL,BCN,17:50:00,2,14:55:00,8:45:00,3,DL194,DL,Delta Airlines,1995,,
308,ATL,BCN,17:50:00,1,14:55:00,8:45:00,2,DL194,DL,Delta Airlines,1995,,
309,ATL,BCN,17:50:00,6,14:55:00,8:45:00,0,DL194,DL,Delta Airlines,1995,,
310,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,KL6035,KL,KLM,2006,,
311,ATL,BCN,17:50:00,0,14:55:00,8:45:00,1,AF3601,AF,Air France,2006,,
312,ATL,BCN,17:50:00,3,14:55:00,8:45:00,4,DL194,DL,Delta Airlines,2050,,8870
313,ATL,BCN,17:50:00,5,14:55:00,8:45:00,6,DL194,DL,Delta Airlines,2050,,
314,ATL,BCN,17:50:00,4,14:55:00,8:45:00,5,DL194,DL,Delta Airlines,2050,,
315,ATL,YYZ,9:59:00,6,2:10:00,12:09:00,6,WS6313,WS,WestJet,461,,
316,ATL,YYZ,9:59:00,4,2:10:00,12:09:00,4,DL564,DL,Delta Airlines,461,495,
317,ATL,YYZ,9:59:00,5,2:10:00,12:09:00,5,WS6313,WS,WestJet,461,,
318,ATL,YYZ,14:54:00,5,2:11:00,17:05:00,5,WS6305,WS,WestJet,461,,
319,ATL,YYZ,14:54:00,4,2:11:00,17:05:00,4,DL2204,DL,Delta Airlines,461,495,
320,ATL,YYZ,14:54:00,6,2:11:00,17:05:00,6,WS6305,WS,WestJet,461,,
321,ATL,YYZ,14:54:00,4,2:11:00,17:05:00,4,WS6305,WS,WestJet,461,,
322,ATL,YYZ,21:45:00,4,2:12:00,23:57:00,4,DL567,DL,Delta Airlines,461,484,
323,ATL,YYZ,19:20:00,4,2:14:00,21:34:00,4,DL1744,DL,Delta Airlines,461,495,
324,ATL,YYZ,19:20:00,5,2:14:00,21:34:00,5,WS6302,WS,WestJet,461,,
325,ATL,YYZ,19:20:00,6,2:14:00,21:34:00,6,WS6302,WS,WestJet,461,,
326,ATL,YYZ,6:30:00,6,2:15:00,8:45:00,6,AC8950,AC,Air Canada,461,,539
327,ATL,YYZ,17:15:00,4,2:15:00,19:30:00,4,AC8956,AC,Air Canada,461,,639
328,ATL,YYZ,19:40:00,4,2:15:00,21:55:00,4,AC8958,AC,Air Canada,461,,639
329,ATL,YYZ,11:05:00,6,2:15:00,13:20:00,6,AC8954,AC,Air Canada,461,,781
330,ATL,YYZ,17:15:00,5,2:15:00,19:30:00,5,UA8109,UA,United Airlines,461,,
331,ATL,YYZ,17:15:00,6,2:15:00,19:30:00,6,AC8956,AC,Air Canada,461,,544
332,ATL,YYZ,19:40:00,6,2:15:00,21:55:00,6,AC8958,AC,Air Canada,461,,781
333,ATL,YYZ,6:30:00,4,2:15:00,8:45:00,4,AC8950,AC,Air Canada,461,,639
334,ATL,YYZ,9:59:00,6,2:10:00,12:09:00,6,DL564,DL,Delta Airlines,462,,
335,ATL,YYZ,21:45:00,6,2:12:00,23:57:00,6,DL567,DL,Delta Airlines,462,,
336,ATL,YYZ,19:20:00,6,2:14:00,21:34:00,6,DL1744,DL,Delta Airlines,462,,
337,ATL,YYZ,6:30:00,6,2:15:00,8:45:00,6,UA8569,UA,United Airlines,462,,559
338,ATL,YYZ,21:45:00,5,2:12:00,23:57:00,5,DL567,DL,Delta Airlines,462,496,
339,ATL,YYZ,19:20:00,5,2:14:00,21:34:00,5,DL1744,DL,Delta Airlines,462,496,
340,PEK,HKG,9:30:00,2,3:35:00,13:05:00,2,CA111,CA,Air China,495,,
341,PEK,HKG,16:45:00,0,4:15:00,21:00:00,0,CX331,CX,Cathay Pacific,495,,1039
342,PEK,HKG,16:45:00,6,4:15:00,21:00:00,6,CX331,CX,Cathay Pacific,495,,1047
343,PEK,HKG,16:45:00,4,4:15:00,21:00:00,4,CX331,CX,Cathay Pacific,495,,1039
344,PEK,HKG,16:45:00,5,4:15:00,21:00:00,5,CX331,CX,Cathay Pacific,495,,1039
345,PEK,HKG,16:45:00,3,4:15:00,21:00:00,3,CX331,CX,Cathay Pacific,495,,1039
346,PEK,HKG,16:45:00,1,4:15:00,21:00:00,1,CX331,CX,Cathay Pacific,495,,1039
347,PEK,HKG,12:05:00,4,4:20:00,16:25:00,4,CX335,CX,Cathay Pacific,495,,1039
348,PEK,HKG,12:05:00,6,4:20:00,16:25:00,6,CX335,CX,Cathay Pacific,495,,1047
349,PEK,HKG,12:05:00,3,4:20:00,16:25:00,3,CX335,CX,Cathay Pacific,495,,1039
350,PEK,HKG,12:05:00,5,4:20:00,16:25:00,5,CX335,CX,Cathay Pacific,495,,1039
351,PEK,HKG,12:05:00,1,4:20:00,16:25:00,1,CX335,CX,Cathay Pacific,495,,1039
352,PEK,HKG,16:45:00,2,4:15:00,21:00:00,2,CX331,CX,Cathay Pacific,495,,1039
353,PEK,HKG,12:05:00,2,4:20:00,16:25:00,2,CX335,CX,Cathay Pacific,495,,1039
354,PEK,HKG,12:05:00,0,4:20:00,16:25:00,0,CX335,CX,Cathay Pacific,495,,1039
355,PEK,HKG,9:30:00,2,3:35:00,13:05:00,2,CX6111,CX,Cathay Pacific,591,,
356,PEK,HKG,12:05:00,3,4:20:00,16:25:00,3,CA6503,CA,Air China,703,,
357,PEK,HKG,12:05:00,5,4:20:00,16:25:00,5,CA6503,CA,Air China,703,,
358,PEK,HKG,12:05:00,2,4:20:00,16:25:00,2,CA6503,CA,Air China,709,,
359,PEK,CDG,23:50:00,5,11:25:00,11:15:00,6,AF393,AF,Air France,1096,1685,6304
360,PEK,CAN,9:00:00,4,3:20:00,12:20:00,4,CA1321,CA,Air China,529,,
361,PEK,CAN,14:00:00,4,3:20:00,17:20:00,4,CA1327,CA,Air China,529,,
362,PEK,CAN,14:00:00,5,3:20:00,17:20:00,5,CA1327,CA,Air China,529,,
363,PEK,CAN,10:00:00,4,3:20:00,13:20:00,4,CA1317,CA,Air China,529,,
364,PEK,CAN,19:00:00,4,3:20:00,22:20:00,4,CA1379,CA,Air China,529,,
365,PEK,CAN,10:00:00,5,3:20:00,13:20:00,5,CA1317,CA,Air China,529,,
366,PEK,CAN,9:00:00,5,3:20:00,12:20:00,5,CA1321,CA,Air China,529,,
367,PEK,CAN,19:00:00,5,3:20:00,22:20:00,5,CA1379,CA,Air China,529,,
368,PEK,CAN,12:00:00,4,3:20:00,15:20:00,4,CA1339,CA,Air China,529,,
369,PEK,CAN,15:00:00,5,3:20:00,18:20:00,5,CA1301,CA,Air China,529,,
370,PEK,CAN,8:00:00,5,3:25:00,11:25:00,5,CA1351,CA,Air China,529,,
371,PEK,CAN,8:00:00,4,3:25:00,11:25:00,4,CA1351,CA,Air China,529,,
372,PEK,CAN,9:00:00,6,3:20:00,12:20:00,6,CA1321,CA,Air China,533,,
373,PEK,CAN,10:00:00,3,3:20:00,13:20:00,3,CA1317,CA,Air China,533,,
374,PEK,CAN,15:00:00,6,3:20:00,18:20:00,6,CA1301,CA,Air China,533,,
375,PEK,CAN,14:00:00,6,3:20:00,17:20:00,6,CA1327,CA,Air China,533,,
376,PEK,CAN,8:00:00,3,3:25:00,11:25:00,3,CA1351,CA,Air China,533,,
377,PEK,FRA,1:15:00,5,6:15:00,7:30:00,5,LH721,LH,Lufthansa,2923,3820,7046
378,PEK,CTU,20:30:00,0,3:15:00,23:45:00,0,CA4106,CA,Air China,135,,
382,PEK,CTU,20:30:00,3,3:15:00,23:45:00,3,CA4106,CA,Air China,143,,
383,PEK,CTU,20:30:00,1,3:15:00,23:45:00,1,CA4106,CA,Air China,143,,
384,PEK,CTU,20:30:00,2,3:15:00,23:45:00,2,CA4106,CA,Air China,143,,
390,PEK,CTU,16:30:00,1,3:05:00,19:35:00,1,CA1407,CA,Air China,152,,
391,PEK,CTU,16:30:00,2,3:05:00,19:35:00,2,CA1407,CA,Air China,152,,
392,PEK,CTU,20:30:00,5,3:15:00,23:45:00,5,CA4106,CA,Air China,152,,
393,PEK,CTU,18:30:00,2,3:25:00,21:55:00,2,CA4104,CA,Air China,152,,
394,PEK,CTU,19:30:00,3,3:25:00,22:55:00,3,CA4110,CA,Air China,152,,
395,PEK,CTU,19:30:00,2,3:25:00,22:55:00,2,CA4110,CA,Air China,152,,
396,PEK,CTU,19:30:00,0,3:25:00,22:55:00,0,CA4110,CA,Air China,152,,
397,PEK,CTU,18:30:00,1,3:25:00,21:55:00,1,CA4104,CA,Air China,152,,
398,PEK,CTU,18:30:00,0,3:25:00,21:55:00,0,CA4104,CA,Air China,152,,
399,PEK,CTU,18:30:00,3,3:25:00,21:55:00,3,CA4104,CA,Air China,152,,
400,PEK,CTU,19:30:00,1,3:25:00,22:55:00,1,CA4110,CA,Air China,152,,
401,PEK,CTU,15:30:00,2,3:10:00,18:40:00,2,CA4116,CA,Air China,160,,
402,PEK,CTU,15:30:00,1,3:10:00,18:40:00,1,CA4116,CA,Air China,160,,
403,DXB,LAX,8:55:00,4,5:20:00,14:15:00,4,EK215,EK,Emirates,1714,,6855
404,DXB,LAX,8:55:00,3,5:20:00,14:15:00,3,EK215,EK,Emirates,1714,,6837
405,DXB,LAX,8:55:00,5,5:20:00,14:15:00,5,EK215,EK,Emirates,1714,,6811
406,DXB,LAX,8:55:00,1,5:20:00,14:15:00,1,EK215,EK,Emirates,1714,,9500
407,DXB,LAX,8:55:00,0,5:20:00,14:15:00,0,EK215,EK,Emirates,1714,,9500
408,DXB,LAX,8:55:00,2,5:20:00,14:15:00,2,EK215,EK,Emirates,1714,,8573
409,DXB,LAX,8:55:00,6,5:20:00,14:15:00,6,EK215,EK,Emirates,1714,,6831
410,DXB,ORD,9:55:00,3,5:50:00,15:45:00,3,EK235,EK,Emirates,1440,,6096
411,DXB,ORD,9:55:00,0,5:50:00,15:45:00,0,EK235,EK,Emirates,1440,,6073
412,DXB,ORD,9:55:00,2,5:50:00,15:45:00,2,EK235,EK,Emirates,1704,,6073
413,DXB,ORD,9:55:00,5,5:50:00,15:45:00,5,EK235,EK,Emirates,1704,,7920
414,DXB,ORD,9:55:00,6,5:50:00,15:45:00,6,EK235,EK,Emirates,1704,,9262
415,DXB,ORD,9:55:00,1,5:50:00,15:45:00,1,EK235,EK,Emirates,1830,,5106
416,DXB,LHR,15:45:00,6,4:30:00,20:15:00,6,EK5,EK,Emirates,562,,
417,DXB,LHR,1:25:00,5,4:50:00,6:15:00,5,BA106,BA,British Airways,579,,
418,DXB,LHR,1:25:00,6,4:50:00,6:15:00,6,BA106,BA,British Airways,579,,
419,DXB,LHR,9:20:00,0,4:55:00,14:15:00,0,BA108,BA,British Airways,579,,
420,DXB,LHR,14:15:00,6,4:25:00,18:40:00,6,EK3,EK,Emirates,620,,
421,DXB,LHR,2:30:00,2,4:35:00,7:05:00,2,EK7,EK,Emirates,620,,
422,DXB,LHR,2:30:00,1,4:35:00,7:05:00,1,EK7,EK,Emirates,620,,4119
423,DXB,LHR,11:25:00,5,4:45:00,16:10:00,5,EK31,EK,Emirates,620,,
424,DXB,LHR,11:25:00,6,4:45:00,16:10:00,6,EK31,EK,Emirates,620,,4119
425,DXB,LHR,11:25:00,1,4:45:00,16:10:00,1,EK31,EK,Emirates,620,,5278
426,DXB,LHR,9:40:00,1,4:45:00,14:25:00,1,EK29,EK,Emirates,620,,5278
427,DXB,LHR,11:25:00,2,4:45:00,16:10:00,2,EK31,EK,Emirates,623,,3437
428,DXB,LHR,14:15:00,3,4:25:00,18:40:00,3,EK3,EK,Emirates,672,,5280
429,DXB,LHR,14:15:00,2,4:25:00,18:40:00,2,EK3,EK,Emirates,672,,3437
430,DXB,LHR,14:15:00,0,4:25:00,18:40:00,0,EK3,EK,Emirates,672,,
431,DXB,LHR,14:15:00,1,4:25:00,18:40:00,1,EK3,EK,Emirates,672,,4119
432,DXB,LHR,15:45:00,3,4:30:00,20:15:00,3,EK5,EK,Emirates,672,,4116
433,DXB,LHR,15:45:00,2,4:30:00,20:15:00,2,EK5,EK,Emirates,672,,3437
434,DXB,LHR,15:45:00,5,4:30:00,20:15:00,5,EK5,EK,Emirates,672,,4119
435,DXB,LHR,2:30:00,4,4:35:00,7:05:00,4,EK7,EK,Emirates,672,,5278
436,DXB,LHR,7:45:00,1,4:40:00,12:25:00,1,EK1,EK,Emirates,672,,5278
437,DXB,LHR,7:45:00,2,4:40:00,12:25:00,2,EK1,EK,Emirates,672,,4119
438,DXB,LHR,11:25:00,3,4:45:00,16:10:00,3,EK31,EK,Emirates,672,,
439,DXB,LHR,9:40:00,2,4:45:00,14:25:00,2,EK29,EK,Emirates,672,,3437
440,DXB,LHR,9:40:00,5,4:45:00,14:25:00,5,EK29,EK,Emirates,672,,
441,DXB,CDG,0:40:00,6,5:15:00,5:55:00,6,AF655,AF,Air France,579,1265,3673
442,DXB,CDG,0:40:00,5,5:15:00,5:55:00,5,AF655,AF,Air France,608,1290,3673
443,DXB,CDG,0:40:00,4,5:15:00,5:55:00,4,AF655,AF,Air France,650,1327,3673
444,DXB,CDG,0:40:00,2,5:15:00,5:55:00,2,AF655,AF,Air France,664,1406,3673
445,DXB,CDG,0:40:00,1,5:15:00,5:55:00,1,AF655,AF,Air France,664,1406,3673
446,DXB,CDG,0:40:00,0,5:15:00,5:55:00,0,AF655,AF,Air France,664,1406,3673
447,DXB,CDG,8:20:00,4,5:10:00,13:30:00,4,EK73,EK,Emirates,670,,3446
448,DXB,CDG,8:20:00,0,5:10:00,13:30:00,0,EK73,EK,Emirates,670,,
449,DXB,CDG,8:20:00,2,5:10:00,13:30:00,2,EK73,EK,Emirates,670,,4538
450,DXB,CDG,8:20:00,6,5:10:00,13:30:00,6,EK73,EK,Emirates,670,,
451,DXB,CDG,8:20:00,1,5:10:00,13:30:00,1,EK73,EK,Emirates,670,,3387
452,DXB,CDG,14:40:00,0,5:20:00,20:00:00,0,EK75,EK,Emirates,670,,3387
453,DXB,CDG,14:40:00,5,5:20:00,20:00:00,5,EK75,EK,Emirates,670,,4578
454,DXB,CDG,4:05:00,6,5:20:00,9:25:00,6,EK71,EK,Emirates,670,,4522
455,DXB,CDG,14:40:00,4,5:20:00,20:00:00,4,EK75,EK,Emirates,670,,3446
456,DXB,CDG,14:40:00,3,5:20:00,20:00:00,3,EK75,EK,Emirates,670,,
457,DXB,CDG,4:05:00,1,5:20:00,9:25:00,1,EK71,EK,Emirates,670,,4551
458,DXB,CDG,4:05:00,5,5:20:00,9:25:00,5,EK71,EK,Emirates,670,,5375
459,DXB,CDG,4:05:00,4,5:20:00,9:25:00,4,EK71,EK,Emirates,670,,4578
460,DXB,CDG,4:05:00,3,5:20:00,9:25:00,3,EK71,EK,Emirates,670,,6641
461,DXB,CDG,14:40:00,6,5:20:00,20:00:00,6,EK75,EK,Emirates,670,,5002
462,DXB,CDG,14:40:00,1,5:20:00,20:00:00,1,EK75,EK,Emirates,670,,4522
463,DXB,CDG,14:40:00,2,5:20:00,20:00:00,2,EK75,EK,Emirates,670,,3376
464,DXB,CDG,4:05:00,2,5:20:00,9:25:00,2,EK71,EK,Emirates,670,,3376
465,DXB,CDG,0:40:00,3,5:15:00,5:55:00,3,AF655,AF,Air France,706,1441,3673
466,DXB,AMS,0:55:00,5,5:00:00,5:55:00,5,KL428,KL,KLM,649,,3506
467,DXB,AMS,0:55:00,6,5:00:00,5:55:00,6,KL428,KL,KLM,649,,3506
468,DXB,AMS,4:40:00,6,5:10:00,9:50:00,6,KL419,KL,KLM,649,,3998
469,DXB,AMS,8:05:00,0,5:10:00,13:15:00,0,EK147,EK,Emirates,682,,4838
470,DXB,AMS,8:05:00,3,5:10:00,13:15:00,3,EK147,EK,Emirates,682,,3212
471,DXB,AMS,8:05:00,2,5:10:00,13:15:00,2,EK147,EK,Emirates,682,,4838
472,DXB,AMS,8:05:00,5,5:10:00,13:15:00,5,EK147,EK,Emirates,682,,5735
473,DXB,AMS,8:05:00,1,5:10:00,13:15:00,1,EK147,EK,Emirates,682,,3212
474,DXB,AMS,8:05:00,6,5:10:00,13:15:00,6,EK147,EK,Emirates,682,,3240
475,DXB,AMS,8:05:00,4,5:10:00,13:15:00,4,EK147,EK,Emirates,682,,3699
476,DXB,AMS,14:45:00,4,5:15:00,20:00:00,4,EK149,EK,Emirates,682,,3271
477,DXB,AMS,14:45:00,3,5:15:00,20:00:00,3,EK149,EK,Emirates,682,,3212
478,DXB,AMS,14:45:00,5,5:15:00,20:00:00,5,EK149,EK,Emirates,682,,
479,DXB,AMS,14:45:00,6,5:15:00,20:00:00,6,EK149,EK,Emirates,682,,3240
480,DXB,AMS,14:45:00,2,5:15:00,20:00:00,2,EK149,EK,Emirates,682,,5212
481,DXB,AMS,14:45:00,0,5:15:00,20:00:00,0,EK149,EK,Emirates,682,,4541
482,DXB,AMS,14:45:00,1,5:15:00,20:00:00,1,EK149,EK,Emirates,682,,3212
483,DXB,AMS,0:55:00,4,5:00:00,5:55:00,4,KL428,KL,KLM,688,,3506
484,DXB,AMS,4:40:00,4,5:10:00,9:50:00,4,KL419,KL,KLM,688,,3506
485,DXB,AMS,0:55:00,2,5:00:00,5:55:00,2,KL428,KL,KLM,727,,3506
486,DXB,AMS,0:55:00,0,5:00:00,5:55:00,0,KL428,KL,KLM,727,,3506
487,DXB,AMS,0:55:00,1,5:00:00,5:55:00,1,KL428,KL,KLM,727,,3506
488,DXB,AMS,4:40:00,1,5:10:00,9:50:00,1,KL419,KL,KLM,727,,3506
489,DXB,AMS,0:55:00,3,5:00:00,5:55:00,3,KL428,KL,KLM,766,,3506
490,DXB,DFW,2:50:00,0,7:00:00,9:50:00,0,EK221,EK,Emirates,1414,,7009
491,DXB,DFW,2:50:00,4,7:00:00,9:50:00,4,EK221,EK,Emirates,1465,,5676
492,DXB,DFW,2:50:00,1,7:00:00,9:50:00,1,EK221,EK,Emirates,1465,,
493,DXB,DFW,2:50:00,3,7:00:00,9:50:00,3,EK221,EK,Emirates,1471,,7308
494,DXB,DFW,2:50:00,2,7:00:00,9:50:00,2,EK221,EK,Emirates,1471,,7308
495,DXB,DFW,2:50:00,6,7:00:00,9:50:00,6,EK221,EK,Emirates,1734,,5676
496,DXB,DFW,2:50:00,5,7:00:00,9:50:00,5,EK221,EK,Emirates,1749,,7308
497,DXB,FRA,15:20:00,3,4:45:00,20:05:00,3,EK47,EK,Emirates,646,,2914
498,DXB,FRA,15:20:00,6,4:45:00,20:05:00,6,EK47,EK,Emirates,646,,4115
499,DXB,FRA,15:20:00,2,4:45:00,20:05:00,2,EK47,EK,Emirates,646,,2915
500,DXB,FRA,15:20:00,1,4:45:00,20:05:00,1,EK47,EK,Emirates,646,,4115
501,DXB,FRA,15:20:00,0,4:45:00,20:05:00,0,EK47,EK,Emirates,646,,2905
502,DXB,FRA,15:20:00,4,4:45:00,20:05:00,4,EK47,EK,Emirates,646,,4172
503,DXB,FRA,15:20:00,5,4:45:00,20:05:00,5,EK47,EK,Emirates,646,,4172
504,DXB,FRA,8:25:00,1,4:50:00,13:15:00,1,EK45,EK,Emirates,646,,
505,DXB,FRA,8:25:00,5,4:50:00,13:15:00,5,EK45,EK,Emirates,646,,4787
506,DXB,FRA,8:25:00,6,4:50:00,13:15:00,6,EK45,EK,Emirates,646,,4787
507,DXB,FRA,8:25:00,0,4:50:00,13:15:00,0,EK45,EK,Emirates,646,,3385
508,DXB,FRA,8:25:00,3,4:50:00,13:15:00,3,EK45,EK,Emirates,646,,2914
509,DXB,FRA,8:25:00,4,4:50:00,13:15:00,4,EK45,EK,Emirates,646,,5309
510,DXB,FRA,3:45:00,5,5:05:00,8:50:00,5,EK43,EK,Emirates,646,,4172
511,DXB,FRA,3:45:00,4,5:05:00,8:50:00,4,EK43,EK,Emirates,646,,4172
512,DXB,FRA,3:45:00,6,5:05:00,8:50:00,6,EK43,EK,Emirates,646,,
513,DXB,FRA,3:45:00,1,5:05:00,8:50:00,1,EK43,EK,Emirates,646,,4115
514,DXB,FRA,3:45:00,3,5:05:00,8:50:00,3,EK43,EK,Emirates,646,,2914
515,DXB,FRA,3:45:00,2,5:05:00,8:50:00,2,EK43,EK,Emirates,646,,2915
516,DXB,FRA,8:25:00,2,4:50:00,13:15:00,2,EK45,EK,Emirates,649,,2915
517,DXB,FRA,3:45:00,0,5:05:00,8:50:00,0,EK43,EK,Emirates,658,,2905
518,DXB,FRA,0:50:00,4,5:05:00,5:55:00,4,LH631,LH,Lufthansa,778,1763,3533
519,DXB,FRA,0:50:00,5,5:05:00,5:55:00,5,LH631,LH,Lufthansa,808,1763,
520,DXB,FRA,0:50:00,1,5:05:00,5:55:00,1,LH631,LH,Lufthansa,898,1763,3925
521,DXB,FRA,0:50:00,4,5:05:00,5:55:00,4,LH631,LH,Lufthansa,898,1763,3533
523,DXB,SAW,4:50:00,4,3:45:00,8:35:00,4,PC741,PC,Pegasus Airlines,294,,
524,DXB,SAW,4:50:00,2,3:45:00,8:35:00,2,PC741,PC,Pegasus Airlines,338,,
527,DXB,SAW,4:50:00,3,3:45:00,8:35:00,3,PC7241,PC,Pegasus Airlines,382,,
528,DXB,SAW,4:50:00,1,3:45:00,8:35:00,1,PC741,PC,Pegasus Airlines,382,,
529,DXB,SAW,4:50:00,6,3:45:00,8:35:00,6,PC741,PC,Pegasus Airlines,382,,
530,DXB,SAW,6:00:00,3,5:00:00,11:00:00,3,PC1739,PC,Pegasus Airlines,382,,
532,DXB,SAW,4:50:00,0,3:45:00,8:35:00,0,PC741,PC,Pegasus Airlines,438,,
533,DXB,SAW,3:15:00,6,3:50:00,7:05:00,6,TK7687,TK,Turkish Airlines,446,,
534,DXB,SAW,3:15:00,5,3:50:00,7:05:00,5,TK7687,TK,Turkish Airlines,446,,
537,DXB,SAW,3:15:00,4,3:50:00,7:05:00,4,TK7687,TK,Turkish Airlines,509,,
539,DXB,SAW,9:15:00,6,3:50:00,13:05:00,6,FZ751,FZ,flydubai,530,,2562
545,DXB,IST,21:20:00,1,3:55:00,1:15:00,2,FZ755,FZ,flydubai,614,,
546,DXB,IST,21:20:00,5,3:55:00,1:15:00,6,FZ755,FZ,flydubai,614,,2568
549,DXB,DEL,10:50:00,5,4:35:00,15:25:00,5,SG6,SG,SpiceJet,188,,
550,DXB,DEL,12:50:00,5,5:30:00,18:20:00,5,IX142,IX,Air India Express,191,,
551,DXB,DEL,12:50:00,6,5:30:00,18:20:00,6,IX142,IX,Air India Express,191,,
555,DXB,DEL,10:50:00,4,4:35:00,15:25:00,4,SG6,SG,SpiceJet,200,,
556,DXB,DEL,10:50:00,3,4:35:00,15:25:00,3,SG6,SG,SpiceJet,201,,
557,DXB,DEL,10:50:00,6,4:35:00,15:25:00,6,SG6,SG,SpiceJet,201,,
558,DXB,DEL,22:20:00,5,4:40:00,3:00:00,6,SG12,SG,SpiceJet,201,,
559,DXB,DEL,0:05:00,6,4:40:00,4:45:00,6,AI996,AI,Air India,204,,636
